timestamp,seriousness,message,user,function
2020-11-19 01:31:56,ERROR,couldn't get entry 55,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 56,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 57,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 58,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 59,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 60,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 61,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 62,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 63,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 64,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 65,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 66,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 67,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 68,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 69,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 70,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 71,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 72,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 73,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:56,ERROR,couldn't get entry 74,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 75,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 76,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 77,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 78,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 79,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 80,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 81,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 82,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 83,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 84,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 85,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 86,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 87,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 88,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 89,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 90,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 91,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 92,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 93,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 94,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 95,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 96,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 97,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 98,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 99,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 100,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 101,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 102,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 103,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 104,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 105,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 106,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 107,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 108,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 109,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 110,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 111,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 112,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 113,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 114,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 115,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 116,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 117,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 118,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 119,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 120,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 121,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 122,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 123,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:57,ERROR,couldn't get entry 124,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 125,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 126,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 127,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 128,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 129,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 130,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 131,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 132,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 133,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 134,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 135,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 136,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 137,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 138,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 139,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 140,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 141,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 142,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 143,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 144,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 145,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 146,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 147,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 148,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,couldn't get entry 149,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,INFO,followers scraped : 0/150,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,INFO,start,edouard_thom,get_followers_from_profile_page
2020-11-19 01:31:59,ERROR,couldn't load user profile page,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,INFO,start,edouard_thom,get_followers_from_profile_page
2020-11-19 01:31:59,ERROR,couldn't load user profile page,edouard_thom,get_followers_following_for_user
2020-11-19 01:31:59,ERROR,failed to get the followers list -> abort the followers update,edouard_thom,update_followers
2020-11-19 01:32:02,INFO,start,edouard_thom,unfollowing_of_bot_followed_users
2020-11-19 01:32:02,INFO,0 accounts to unfollow...,edouard_thom,unfollowing_of_bot_followed_users
2020-11-19 01:32:06,INFO,start,edouard_thom,log_in
2020-11-19 01:32:10,INFO,success,edouard_thom,log_in
2020-11-19 01:36:28,INFO,loop start,edouard_thom,MAIN
2020-11-19 01:36:28,INFO,start,edouard_thom,log_in
2020-11-19 01:36:32,INFO,success,edouard_thom,log_in
2020-11-19 01:36:35,INFO,start,edouard_thom,update_followers
2020-11-19 01:36:39,INFO,start,edouard_thom,get_followers_following_for_user_several_times
2020-11-19 01:36:39,INFO,start,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:02,ERROR,couldn't get entry 133,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:05,ERROR,couldn't get entry 134,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:07,ERROR,couldn't get entry 135,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:09,ERROR,couldn't get entry 136,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:11,ERROR,couldn't get entry 137,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:13,ERROR,couldn't get entry 138,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:15,ERROR,couldn't get entry 139,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:17,ERROR,couldn't get entry 140,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:19,ERROR,couldn't get entry 141,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:21,ERROR,couldn't get entry 142,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:23,ERROR,couldn't get entry 143,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:25,ERROR,couldn't get entry 144,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:27,ERROR,couldn't get entry 145,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:30,ERROR,couldn't get entry 146,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:32,ERROR,couldn't get entry 147,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:34,ERROR,couldn't get entry 148,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:36,ERROR,couldn't get entry 149,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:36,INFO,followers scraped : 132/150,edouard_thom,get_followers_following_for_user
2020-11-19 01:38:36,INFO,start,edouard_thom,get_followers_following_for_user
2020-11-19 01:39:56,ERROR,couldn't get entry 1,edouard_thom,get_followers_following_for_user
2020-11-19 01:39:58,ERROR,couldn't get entry 2,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:00,ERROR,couldn't get entry 3,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:02,ERROR,couldn't get entry 4,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:04,ERROR,couldn't get entry 5,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:06,ERROR,couldn't get entry 6,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:09,ERROR,couldn't get entry 7,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:11,ERROR,couldn't get entry 8,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:13,ERROR,couldn't get entry 9,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:15,ERROR,couldn't get entry 10,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:17,ERROR,couldn't get entry 11,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:19,ERROR,couldn't get entry 12,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:21,ERROR,couldn't get entry 13,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:23,ERROR,couldn't get entry 14,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:25,ERROR,couldn't get entry 15,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:27,ERROR,couldn't get entry 16,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:29,ERROR,couldn't get entry 17,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:31,ERROR,couldn't get entry 18,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:33,ERROR,couldn't get entry 19,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:36,ERROR,couldn't get entry 20,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:38,ERROR,couldn't get entry 21,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:40,ERROR,couldn't get entry 22,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:42,ERROR,couldn't get entry 23,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:44,ERROR,couldn't get entry 24,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:46,ERROR,couldn't get entry 25,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:48,ERROR,couldn't get entry 26,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:50,ERROR,couldn't get entry 27,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:52,ERROR,couldn't get entry 28,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:54,ERROR,couldn't get entry 29,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:56,ERROR,couldn't get entry 30,edouard_thom,get_followers_following_for_user
2020-11-19 01:40:58,ERROR,couldn't get entry 31,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:01,ERROR,couldn't get entry 32,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:03,ERROR,couldn't get entry 33,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:05,ERROR,couldn't get entry 34,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:07,ERROR,couldn't get entry 35,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:09,ERROR,couldn't get entry 36,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:11,ERROR,couldn't get entry 37,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:13,ERROR,couldn't get entry 38,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:15,ERROR,couldn't get entry 39,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:17,ERROR,couldn't get entry 40,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:19,ERROR,couldn't get entry 41,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:21,ERROR,couldn't get entry 42,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:23,ERROR,couldn't get entry 43,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:25,ERROR,couldn't get entry 44,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:28,ERROR,couldn't get entry 45,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:30,ERROR,couldn't get entry 46,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:32,ERROR,couldn't get entry 47,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:34,ERROR,couldn't get entry 48,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:36,ERROR,couldn't get entry 49,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:38,ERROR,couldn't get entry 50,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:40,ERROR,couldn't get entry 51,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:42,ERROR,couldn't get entry 52,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:44,ERROR,couldn't get entry 53,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:46,ERROR,couldn't get entry 54,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:48,ERROR,couldn't get entry 55,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:50,ERROR,couldn't get entry 56,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:52,ERROR,couldn't get entry 57,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:55,ERROR,couldn't get entry 58,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:57,ERROR,couldn't get entry 59,edouard_thom,get_followers_following_for_user
2020-11-19 01:41:59,ERROR,couldn't get entry 60,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:01,ERROR,couldn't get entry 61,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:03,ERROR,couldn't get entry 62,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:05,ERROR,couldn't get entry 63,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:07,ERROR,couldn't get entry 64,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:09,ERROR,couldn't get entry 65,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:11,ERROR,couldn't get entry 66,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:13,ERROR,couldn't get entry 67,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:15,ERROR,couldn't get entry 68,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:17,ERROR,couldn't get entry 69,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:20,ERROR,couldn't get entry 70,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:22,ERROR,couldn't get entry 71,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:24,ERROR,couldn't get entry 72,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:26,ERROR,couldn't get entry 73,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:28,ERROR,couldn't get entry 74,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:30,ERROR,couldn't get entry 75,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:32,ERROR,couldn't get entry 76,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:34,ERROR,couldn't get entry 77,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:36,ERROR,couldn't get entry 78,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:38,ERROR,couldn't get entry 79,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:40,ERROR,couldn't get entry 80,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:43,ERROR,couldn't get entry 81,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:45,ERROR,couldn't get entry 82,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:47,ERROR,couldn't get entry 83,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:49,ERROR,couldn't get entry 84,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:51,ERROR,couldn't get entry 85,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:53,ERROR,couldn't get entry 86,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:55,ERROR,couldn't get entry 87,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:57,ERROR,couldn't get entry 88,edouard_thom,get_followers_following_for_user
2020-11-19 01:42:59,ERROR,couldn't get entry 89,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:01,ERROR,couldn't get entry 90,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:03,ERROR,couldn't get entry 91,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:05,ERROR,couldn't get entry 92,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:08,ERROR,couldn't get entry 93,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:10,ERROR,couldn't get entry 94,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:12,ERROR,couldn't get entry 95,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:14,ERROR,couldn't get entry 96,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:16,ERROR,couldn't get entry 97,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:18,ERROR,couldn't get entry 98,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:20,ERROR,couldn't get entry 99,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:22,ERROR,couldn't get entry 100,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:24,ERROR,couldn't get entry 101,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:26,ERROR,couldn't get entry 102,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:28,ERROR,couldn't get entry 103,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:31,ERROR,couldn't get entry 104,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:33,ERROR,couldn't get entry 105,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:35,ERROR,couldn't get entry 106,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:37,ERROR,couldn't get entry 107,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:39,ERROR,couldn't get entry 108,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:41,ERROR,couldn't get entry 109,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:43,ERROR,couldn't get entry 110,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:45,ERROR,couldn't get entry 111,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:47,ERROR,couldn't get entry 112,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:49,ERROR,couldn't get entry 113,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:51,ERROR,couldn't get entry 114,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:54,ERROR,couldn't get entry 115,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:56,ERROR,couldn't get entry 116,edouard_thom,get_followers_following_for_user
2020-11-19 01:43:58,ERROR,couldn't get entry 117,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:00,ERROR,couldn't get entry 118,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:02,ERROR,couldn't get entry 119,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:04,ERROR,couldn't get entry 120,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:06,ERROR,couldn't get entry 121,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:08,ERROR,couldn't get entry 122,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:10,ERROR,couldn't get entry 123,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:12,ERROR,couldn't get entry 124,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:14,ERROR,couldn't get entry 125,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:16,ERROR,couldn't get entry 126,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:19,ERROR,couldn't get entry 127,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:21,ERROR,couldn't get entry 128,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:23,ERROR,couldn't get entry 129,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:25,ERROR,couldn't get entry 130,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:27,ERROR,couldn't get entry 131,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:29,ERROR,couldn't get entry 132,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:31,ERROR,couldn't get entry 133,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:33,ERROR,couldn't get entry 134,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:35,ERROR,couldn't get entry 135,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:37,ERROR,couldn't get entry 136,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:39,ERROR,couldn't get entry 137,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:41,ERROR,couldn't get entry 138,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:44,ERROR,couldn't get entry 139,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:46,ERROR,couldn't get entry 140,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:48,ERROR,couldn't get entry 141,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:50,ERROR,couldn't get entry 142,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:52,ERROR,couldn't get entry 143,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:54,ERROR,couldn't get entry 144,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:56,ERROR,couldn't get entry 145,edouard_thom,get_followers_following_for_user
2020-11-19 01:44:58,ERROR,couldn't get entry 146,edouard_thom,get_followers_following_for_user
2020-11-19 01:45:00,ERROR,couldn't get entry 147,edouard_thom,get_followers_following_for_user
2020-11-19 01:45:02,ERROR,couldn't get entry 148,edouard_thom,get_followers_following_for_user
2020-11-19 01:45:04,ERROR,couldn't get entry 149,edouard_thom,get_followers_following_for_user
2020-11-19 01:45:04,INFO,followers scraped : 0/150,edouard_thom,get_followers_following_for_user
2020-11-19 01:45:04,INFO,start,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:25,ERROR,couldn't get entry 1,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:27,ERROR,couldn't get entry 2,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:29,ERROR,couldn't get entry 3,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:31,ERROR,couldn't get entry 4,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:33,ERROR,couldn't get entry 5,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:36,ERROR,couldn't get entry 6,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:38,ERROR,couldn't get entry 7,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:40,ERROR,couldn't get entry 8,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:42,ERROR,couldn't get entry 9,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:44,ERROR,couldn't get entry 10,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:46,ERROR,couldn't get entry 11,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:48,ERROR,couldn't get entry 12,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:50,ERROR,couldn't get entry 13,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:52,ERROR,couldn't get entry 14,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:54,ERROR,couldn't get entry 15,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:56,ERROR,couldn't get entry 16,edouard_thom,get_followers_following_for_user
2020-11-19 01:46:58,ERROR,couldn't get entry 17,edouard_thom,get_followers_following_for_user
2020-11-19 01:47:01,ERROR,couldn't get entry 18,edouard_thom,get_followers_following_for_user
2020-11-19 01:47:03,ERROR,couldn't get entry 19,edouard_thom,get_followers_following_for_user
2020-11-19 01:47:05,ERROR,couldn't get entry 20,edouard_thom,get_followers_following_for_user
2020-11-19 01:47:07,ERROR,couldn't get entry 21,edouard_thom,get_followers_following_for_user
2020-11-19 01:47:09,ERROR,couldn't get entry 22,edouard_thom,get_followers_following_for_user
2020-11-19 01:47:11,ERROR,couldn't get entry 23,edouard_thom,get_followers_following_for_user
2020-11-19 01:47:13,ERROR,couldn't get entry 24,edouard_thom,get_followers_following_for_user
2020-11-19 01:47:15,ERROR,couldn't get entry 25,edouard_thom,get_followers_following_for_user
